customer_id,age,gender,items_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases
243,55,male,coat,outerwear,85,new york,l,gray,summer,4.3,yes,store pickup,yes,yes,40,debit card,every 3 months
244,25,male,jewelry,accessories,100,kentucky,m,olive,winter,2.8,yes,2-day shipping,yes,yes,4,debit card,monthly
245,53,male,belt,accessories,42,oregon,s,indigo,spring,4.9,yes,2-day shipping,yes,yes,39,paypal,weekly
246,49,male,sandals,footwear,53,rhode island,l,charcoal,summer,3.3,yes,next day air,yes,yes,45,venmo,fortnightly
247,35,male,sunglasses,accessories,86,nevada,xl,beige,spring,3.2,yes,express,yes,yes,20,venmo,bi-weekly
248,29,male,sweater,clothing,66,montana,xl,brown,spring,4.4,yes,standard,yes,yes,14,debit card,weekly
249,47,male,belt,accessories,100,pennsylvania,m,blue,winter,4.8,yes,express,yes,yes,33,paypal,weekly
250,53,male,handbag,accessories,47,alaska,s,teal,fall,4.2,yes,standard,yes,yes,18,credit card,annually
251,33,male,skirt,clothing,25,mississippi,l,black,fall,4,yes,express,yes,yes,9,bank transfer,weekly
252,21,male,handbag,accessories,51,wyoming,xl,gold,winter,2.5,yes,standard,yes,yes,34,paypal,annually
253,32,male,shorts,clothing,41,delaware,m,violet,summer,3.9,yes,free shipping,yes,yes,33,venmo,fortnightly
254,52,male,boots,footwear,73,oklahoma,l,cyan,winter,4.9,yes,2-day shipping,yes,yes,15,bank transfer,bi-weekly
255,67,male,sunglasses,accessories,42,indiana,m,white,winter,3.5,yes,store pickup,yes,yes,4,paypal,bi-weekly
256,43,male,scarf,accessories,20,maryland,m,charcoal,spring,4.2,yes,free shipping,yes,yes,25,debit card,annually
257,58,male,jewelry,accessories,30,south dakota,xl,violet,spring,4.7,yes,express,yes,yes,20,credit card,every 3 months
258,20,male,handbag,accessories,53,west virginia,m,red,summer,4.5,yes,express,yes,yes,5,credit card,quarterly
259,61,male,gloves,accessories,74,alabama,s,lavender,spring,2.8,yes,express,yes,yes,16,cash,quarterly
260,32,male,jeans,clothing,57,louisiana,m,gold,fall,2.9,yes,standard,yes,yes,13,debit card,annually
261,38,male,hat,accessories,57,montana,s,red,winter,3.2,yes,2-day shipping,yes,yes,11,credit card,every 3 months
262,21,male,jeans,clothing,77,california,l,magenta,winter,4.9,yes,standard,yes,yes,21,credit card,annually
263,37,male,pants,clothing,40,hawaii,m,teal,summer,3.7,yes,next day air,yes,yes,6,debit card,annually
264,27,male,shorts,clothing,46,iowa,m,purple,summer,4.3,yes,store pickup,yes,yes,29,venmo,monthly
265,36,male,pants,clothing,78,colorado,s,charcoal,fall,3.9,yes,store pickup,yes,yes,15,cash,annually
266,32,male,backpack,accessories,59,michigan,m,gray,spring,3.2,yes,2-day shipping,yes,yes,17,bank transfer,bi-weekly
267,51,male,jewelry,accessories,75,louisiana,l,white,summer,3.1,yes,express,yes,yes,32,credit card,weekly
268,64,male,sweater,clothing,54,maryland,m,olive,spring,3.9,yes,2-day shipping,yes,yes,42,venmo,annually
269,68,male,shoes,footwear,42,georgia,m,charcoal,spring,2.6,yes,store pickup,yes,yes,21,cash,monthly
270,68,male,blouse,clothing,44,georgia,m,charcoal,winter,3.3,yes,next day air,yes,yes,9,cash,bi-weekly
271,33,male,jeans,clothing,52,north dakota,xl,orange,fall,4.6,yes,free shipping,yes,yes,16,bank transfer,annually
272,65,male,sunglasses,accessories,69,maryland,xl,yellow,summer,4.6,yes,express,yes,yes,42,credit card,fortnightly
273,48,male,jewelry,accessories,26,oregon,m,beige,summer,4.4,yes,2-day shipping,yes,yes,37,debit card,bi-weekly
274,69,male,coat,outerwear,33,north dakota,s,silver,spring,4.2,yes,express,yes,yes,32,debit card,quarterly
275,59,male,jewelry,accessories,32,maryland,m,indigo,spring,3,yes,express,yes,yes,28,cash,bi-weekly
276,48,male,backpack,accessories,85,virginia,xl,lavender,winter,4,yes,express,yes,yes,13,credit card,weekly
277,25,male,skirt,clothing,30,south dakota,xl,turquoise,fall,3.5,yes,express,yes,yes,11,bank transfer,fortnightly
278,29,male,shirt,clothing,29,georgia,m,green,winter,3,yes,store pickup,yes,yes,36,bank transfer,bi-weekly
279,57,male,sweater,clothing,95,hawaii,m,orange,spring,3.7,yes,express,yes,yes,23,debit card,annually
280,23,male,sneakers,footwear,69,arkansas,l,turquoise,summer,4,yes,standard,yes,yes,37,bank transfer,monthly
281,45,male,sandals,footwear,69,montana,s,cyan,fall,4.2,yes,2-day shipping,yes,yes,21,cash,bi-weekly
282,38,male,belt,accessories,61,oklahoma,xl,charcoal,spring,2.5,yes,standard,yes,yes,22,debit card,bi-weekly
283,21,male,skirt,clothing,94,minnesota,m,teal,summer,3,yes,2-day shipping,yes,yes,9,cash,monthly
284,32,male,sweater,clothing,30,montana,s,maroon,fall,3.2,yes,next day air,yes,yes,16,venmo,annually
285,63,male,skirt,clothing,45,ohio,m,red,summer,3.5,yes,standard,yes,yes,4,paypal,quarterly
286,29,male,handbag,accessories,39,kentucky,xl,yellow,summer,4.8,yes,express,yes,yes,3,debit card,bi-weekly
287,27,male,jewelry,accessories,51,nebraska,l,gray,summer,2.6,yes,store pickup,yes,yes,6,debit card,annually
288,56,male,scarf,accessories,37,delaware,l,blue,spring,3.4,yes,2-day shipping,yes,yes,18,venmo,fortnightly
289,30,male,t-shirt,clothing,62,north carolina,m,lavender,winter,3.7,yes,2-day shipping,yes,yes,34,venmo,bi-weekly
290,49,male,coat,outerwear,85,new york,m,yellow,fall,4.5,yes,2-day shipping,yes,yes,26,credit card,monthly
291,58,male,t-shirt,clothing,33,colorado,m,indigo,winter,3.7,yes,standard,yes,yes,50,paypal,weekly
292,57,male,dress,clothing,26,delaware,xl,violet,fall,3.3,yes,next day air,yes,yes,40,bank transfer,monthly
293,60,male,shoes,footwear,99,utah,m,green,spring,4.7,yes,free shipping,yes,yes,24,cash,quarterly
294,69,male,handbag,accessories,39,connecticut,m,white,spring,2.7,yes,express,yes,yes,33,paypal,annually
295,70,male,skirt,clothing,20,new jersey,m,gold,spring,4.6,yes,store pickup,yes,yes,19,credit card,every 3 months
296,53,male,sunglasses,accessories,42,west virginia,m,indigo,winter,2.7,yes,store pickup,yes,yes,24,credit card,quarterly
297,25,male,sandals,footwear,74,indiana,s,lavender,spring,4.8,yes,2-day shipping,yes,yes,19,credit card,weekly
298,48,male,shoes,footwear,26,delaware,xl,purple,summer,4.4,yes,standard,yes,yes,4,credit card,bi-weekly
299,69,male,t-shirt,clothing,53,maryland,m,lavender,winter,4,yes,standard,yes,yes,11,venmo,every 3 months
300,25,male,sneakers,footwear,80,pennsylvania,m,maroon,summer,3.2,yes,next day air,yes,yes,28,paypal,fortnightly
301,29,male,hat,accessories,98,iowa,m,teal,spring,4.4,yes,store pickup,yes,yes,24,paypal,weekly
302,46,male,skirt,clothing,95,pennsylvania,m,green,spring,3.8,yes,standard,yes,yes,25,credit card,every 3 months
303,37,male,sweater,clothing,44,delaware,l,olive,summer,3.6,yes,express,yes,yes,27,bank transfer,every 3 months
304,20,male,sandals,footwear,60,oregon,m,turquoise,summer,3.3,yes,next day air,yes,yes,49,venmo,weekly
305,40,male,dress,clothing,84,oregon,m,green,winter,3.4,yes,next day air,yes,yes,45,credit card,bi-weekly
306,60,male,sweater,clothing,59,utah,m,teal,fall,3.5,yes,2-day shipping,yes,yes,26,paypal,annually
307,26,male,jacket,outerwear,49,north dakota,s,white,summer,3.6,yes,express,yes,yes,4,cash,annually
308,29,male,gloves,accessories,32,florida,m,orange,winter,3.2,yes,free shipping,yes,yes,3,credit card,every 3 months
309,66,male,handbag,accessories,29,maryland,m,beige,fall,3.7,yes,standard,yes,yes,45,venmo,bi-weekly
310,66,male,dress,clothing,22,minnesota,m,yellow,spring,4.5,yes,standard,yes,yes,21,cash,fortnightly
311,56,male,pants,clothing,85,montana,m,charcoal,winter,4.6,yes,standard,yes,yes,50,cash,fortnightly
312,69,male,jeans,clothing,52,rhode island,l,silver,winter,4.1,yes,store pickup,yes,yes,19,bank transfer,monthly
313,38,male,pants,clothing,89,massachusetts,l,green,spring,3.4,yes,next day air,yes,yes,6,paypal,annually
314,42,male,dress,clothing,77,vermont,m,pink,spring,3.7,yes,express,yes,yes,50,credit card,every 3 months
315,30,male,pants,clothing,24,new jersey,m,purple,summer,3.3,yes,store pickup,yes,yes,17,debit card,every 3 months
316,66,male,jewelry,accessories,24,wisconsin,xl,orange,spring,4.5,yes,express,yes,yes,24,debit card,annually
317,36,male,handbag,accessories,22,california,m,charcoal,fall,3.3,yes,free shipping,yes,yes,46,venmo,monthly
318,58,male,sweater,clothing,82,west virginia,l,teal,fall,4.3,yes,standard,yes,yes,42,cash,every 3 months
319,45,male,backpack,accessories,67,south dakota,m,beige,winter,2.5,yes,standard,yes,yes,10,cash,annually
320,47,male,shorts,clothing,74,maine,xl,white,spring,2.6,yes,standard,yes,yes,1,cash,every 3 months
321,66,male,jewelry,accessories,72,kansas,l,white,summer,4.9,yes,standard,yes,yes,28,debit card,quarterly
322,41,male,sneakers,footwear,36,vermont,l,orange,summer,4.7,yes,free shipping,yes,yes,48,debit card,quarterly
323,41,male,belt,accessories,95,tennessee,s,cyan,winter,3,yes,standard,yes,yes,47,credit card,monthly
324,66,male,hoodie,clothing,78,tennessee,m,orange,winter,3.5,yes,next day air,yes,yes,29,paypal,bi-weekly
325,37,male,shirt,clothing,82,wyoming,m,olive,summer,4.8,yes,standard,yes,yes,37,venmo,quarterly
326,70,male,pants,clothing,70,vermont,m,charcoal,winter,4.3,yes,free shipping,yes,yes,38,debit card,annually
327,62,male,scarf,accessories,41,new jersey,m,white,fall,3.2,yes,store pickup,yes,yes,48,bank transfer,weekly
328,61,male,coat,outerwear,42,iowa,m,teal,summer,3.1,yes,free shipping,yes,yes,36,paypal,weekly
329,48,male,coat,outerwear,50,florida,m,yellow,fall,2.8,yes,free shipping,yes,yes,9,credit card,weekly
330,70,male,socks,clothing,31,nevada,s,white,summer,2.9,yes,2-day shipping,yes,yes,34,bank transfer,monthly
331,46,male,sweater,clothing,51,north dakota,m,beige,winter,3.7,yes,express,yes,yes,43,venmo,bi-weekly
332,31,male,shirt,clothing,98,florida,l,beige,fall,3.3,yes,store pickup,yes,yes,46,paypal,quarterly
333,19,male,shirt,clothing,86,new york,m,maroon,winter,2.8,yes,2-day shipping,yes,yes,5,credit card,monthly
334,39,male,sweater,clothing,64,alaska,m,teal,winter,4.5,yes,standard,yes,yes,15,bank transfer,bi-weekly
335,41,male,blouse,clothing,46,kansas,m,lavender,fall,2.6,yes,next day air,yes,yes,30,credit card,annually
336,20,male,sweater,clothing,85,oregon,l,maroon,spring,3.7,yes,standard,yes,yes,44,venmo,every 3 months
337,36,male,hat,accessories,81,rhode island,s,orange,fall,4.4,yes,express,yes,yes,16,paypal,annually
338,32,male,sweater,clothing,59,new mexico,m,cyan,winter,4.3,yes,2-day shipping,yes,yes,16,bank transfer,annually
339,69,male,hoodie,clothing,79,massachusetts,m,silver,winter,3.5,yes,express,yes,yes,16,cash,weekly
340,40,male,shorts,clothing,33,pennsylvania,m,teal,spring,3.8,yes,2-day shipping,yes,yes,21,credit card,every 3 months
341,40,male,shorts,clothing,47,new jersey,l,blue,summer,3.5,yes,express,yes,yes,39,venmo,every 3 months
342,20,male,hat,accessories,20,utah,s,blue,summer,4.6,yes,store pickup,yes,yes,40,debit card,bi-weekly
343,64,male,coat,outerwear,36,kentucky,m,olive,spring,2.6,yes,next day air,yes,yes,48,credit card,every 3 months
344,27,male,sandals,footwear,39,nebraska,m,purple,summer,4.4,yes,next day air,yes,yes,26,venmo,monthly
345,24,male,skirt,clothing,71,virginia,m,charcoal,winter,4,yes,standard,yes,yes,46,debit card,monthly
346,48,male,shoes,footwear,59,wyoming,s,olive,winter,4.4,yes,next day air,yes,yes,27,bank transfer,annually
347,49,male,jeans,clothing,50,new mexico,l,violet,spring,4.7,yes,next day air,yes,yes,5,cash,weekly
348,36,male,sandals,footwear,41,oregon,l,red,fall,3.9,yes,store pickup,yes,yes,43,paypal,fortnightly
349,56,male,blouse,clothing,59,south carolina,m,beige,fall,2.7,yes,free shipping,yes,yes,17,paypal,fortnightly
350,37,male,hat,accessories,87,arizona,m,green,winter,3.7,yes,2-day shipping,yes,yes,3,bank transfer,bi-weekly
351,42,male,sweater,clothing,68,kentucky,m,violet,spring,2.6,yes,2-day shipping,yes,yes,47,bank transfer,fortnightly
352,28,male,skirt,clothing,90,new york,m,teal,winter,3.9,yes,standard,yes,yes,24,debit card,bi-weekly
353,27,male,jeans,clothing,71,texas,xl,yellow,fall,4.9,yes,next day air,yes,yes,12,cash,every 3 months
354,63,male,sneakers,footwear,64,missouri,l,yellow,fall,4.1,yes,store pickup,yes,yes,35,debit card,monthly
355,58,male,jewelry,accessories,76,pennsylvania,s,olive,fall,3,yes,free shipping,yes,yes,42,venmo,weekly
356,37,male,jewelry,accessories,42,oregon,xl,magenta,fall,4.1,yes,2-day shipping,yes,yes,1,paypal,every 3 months
357,56,male,pants,clothing,80,nevada,l,black,spring,3.8,yes,standard,yes,yes,27,cash,weekly
358,18,male,belt,accessories,56,arkansas,m,olive,spring,4,yes,standard,yes,yes,16,credit card,bi-weekly
359,48,male,hat,accessories,25,minnesota,xl,magenta,summer,3.6,yes,express,yes,yes,36,credit card,every 3 months
360,31,male,sneakers,footwear,74,georgia,m,olive,winter,3,yes,store pickup,yes,yes,30,credit card,every 3 months
361,51,male,pants,clothing,30,rhode island,m,teal,summer,3,yes,standard,yes,yes,18,debit card,fortnightly
362,65,male,t-shirt,clothing,96,nevada,m,white,spring,2.6,yes,free shipping,yes,yes,45,cash,annually
363,53,male,sneakers,footwear,64,texas,m,charcoal,fall,3.4,yes,free shipping,yes,yes,1,venmo,fortnightly
364,55,male,shorts,clothing,88,florida,l,yellow,winter,3.1,yes,free shipping,yes,yes,42,bank transfer,fortnightly
365,62,male,shoes,footwear,88,north dakota,l,charcoal,summer,3,yes,free shipping,yes,yes,7,venmo,every 3 months
366,55,male,gloves,accessories,88,west virginia,xl,gray,summer,3.7,yes,standard,yes,yes,50,paypal,quarterly
367,64,male,socks,clothing,36,nebraska,m,turquoise,spring,3.5,yes,store pickup,yes,yes,37,venmo,fortnightly
368,52,male,dress,clothing,40,tennessee,xl,cyan,spring,2.8,yes,store pickup,yes,yes,18,bank transfer,monthly
369,24,male,handbag,accessories,39,oklahoma,m,charcoal,spring,4.5,yes,standard,yes,yes,29,cash,monthly
370,38,male,belt,accessories,40,wisconsin,m,silver,summer,3.3,yes,store pickup,yes,yes,45,paypal,quarterly
371,59,male,scarf,accessories,34,oregon,m,olive,winter,3.4,yes,express,yes,yes,13,paypal,weekly
372,27,male,sneakers,footwear,83,north carolina,s,pink,winter,3.2,yes,2-day shipping,yes,yes,47,paypal,monthly
373,24,male,sweater,clothing,85,pennsylvania,l,orange,summer,3.7,yes,standard,yes,yes,7,debit card,weekly
374,23,male,coat,outerwear,27,north dakota,l,white,summer,4.6,yes,express,yes,yes,11,venmo,bi-weekly
375,69,male,jewelry,accessories,78,ohio,s,purple,spring,5,yes,store pickup,yes,yes,39,bank transfer,monthly
376,59,male,sunglasses,accessories,32,oklahoma,m,olive,summer,4.4,yes,standard,yes,yes,6,debit card,quarterly
377,51,male,shoes,footwear,51,south carolina,s,gray,fall,4.9,yes,express,yes,yes,2,venmo,bi-weekly
378,63,male,scarf,accessories,32,maine,m,silver,spring,4.1,yes,standard,yes,yes,39,credit card,every 3 months
379,54,male,dress,clothing,62,nevada,l,orange,winter,4.9,yes,next day air,yes,yes,23,credit card,monthly
380,32,male,t-shirt,clothing,29,montana,s,magenta,fall,4.7,yes,2-day shipping,yes,yes,46,debit card,bi-weekly
381,39,male,backpack,accessories,69,new hampshire,xl,beige,fall,3,yes,store pickup,yes,yes,19,bank transfer,weekly
382,66,male,jewelry,accessories,25,maine,l,lavender,winter,3.4,yes,store pickup,yes,yes,3,credit card,every 3 months
383,28,male,jeans,clothing,76,california,m,peach,winter,3.2,yes,store pickup,yes,yes,47,paypal,quarterly
384,50,male,sunglasses,accessories,77,west virginia,s,magenta,fall,2.9,yes,standard,yes,yes,6,paypal,quarterly
385,70,male,sweater,clothing,33,california,m,beige,fall,4.5,yes,2-day shipping,yes,yes,6,venmo,annually
386,67,male,shorts,clothing,93,west virginia,s,yellow,fall,2.7,yes,next day air,yes,yes,12,credit card,bi-weekly
387,64,male,jewelry,accessories,39,louisiana,l,brown,spring,3.4,yes,express,yes,yes,40,paypal,quarterly
388,45,male,coat,outerwear,93,georgia,l,silver,summer,4.6,yes,store pickup,yes,yes,38,paypal,fortnightly
389,22,male,handbag,accessories,82,washington,m,orange,summer,2.7,yes,store pickup,yes,yes,10,paypal,quarterly
390,27,male,boots,footwear,42,virginia,l,purple,spring,4.2,yes,standard,yes,yes,28,bank transfer,monthly
391,25,male,gloves,accessories,71,indiana,m,indigo,winter,3.2,yes,2-day shipping,yes,yes,19,paypal,annually
392,37,male,sweater,clothing,86,minnesota,l,gray,spring,4.8,yes,standard,yes,yes,25,cash,fortnightly
393,26,male,t-shirt,clothing,82,idaho,xl,black,spring,3.3,yes,next day air,yes,yes,38,credit card,annually
394,33,male,shoes,footwear,65,vermont,l,maroon,fall,4.2,yes,standard,yes,yes,6,paypal,fortnightly
395,43,male,scarf,accessories,29,north dakota,m,beige,spring,4.8,yes,store pickup,yes,yes,7,debit card,bi-weekly
396,37,male,sneakers,footwear,65,rhode island,l,brown,winter,4.9,yes,store pickup,yes,yes,2,paypal,annually
397,46,male,dress,clothing,88,south carolina,s,black,fall,3.9,yes,standard,yes,yes,24,bank transfer,annually
398,22,male,belt,accessories,46,mississippi,m,indigo,fall,3,yes,free shipping,yes,yes,26,cash,annually
399,20,male,boots,footwear,67,montana,s,silver,winter,4.6,yes,free shipping,yes,yes,25,debit card,every 3 months
400,60,male,scarf,accessories,35,idaho,l,blue,fall,3.5,yes,2-day shipping,yes,yes,10,debit card,monthly
401,39,male,boots,footwear,66,utah,m,green,winter,4.8,yes,free shipping,yes,yes,14,paypal,fortnightly
402,43,male,t-shirt,clothing,91,oklahoma,l,orange,fall,4.8,yes,standard,yes,yes,21,cash,quarterly
403,31,male,backpack,accessories,78,california,l,cyan,fall,3,yes,express,yes,yes,26,paypal,monthly
404,19,male,sneakers,footwear,45,nevada,m,orange,winter,4.5,yes,next day air,yes,yes,12,bank transfer,annually
405,35,male,t-shirt,clothing,93,delaware,m,indigo,spring,4.8,yes,store pickup,yes,yes,11,credit card,monthly
406,41,male,jeans,clothing,74,south carolina,s,silver,summer,3.8,yes,standard,yes,yes,15,cash,annually
407,52,male,gloves,accessories,55,maryland,m,peach,spring,4.6,yes,express,yes,yes,13,cash,monthly
408,45,male,hoodie,clothing,76,north carolina,xl,teal,spring,3.1,yes,next day air,yes,yes,5,credit card,bi-weekly
409,34,male,sneakers,footwear,66,alabama,l,white,spring,3.4,yes,express,yes,yes,36,cash,fortnightly
410,35,male,shorts,clothing,51,minnesota,m,brown,winter,3.3,yes,2-day shipping,yes,yes,32,bank transfer,monthly
411,29,male,sweater,clothing,26,virginia,l,lavender,spring,4.8,yes,2-day shipping,yes,yes,1,credit card,quarterly
412,59,male,jeans,clothing,29,michigan,m,indigo,summer,2.8,yes,express,yes,yes,15,paypal,annually
413,24,male,jacket,outerwear,74,maine,m,yellow,summer,3.1,yes,store pickup,yes,yes,3,bank transfer,weekly
414,70,male,jewelry,accessories,99,nevada,s,white,summer,4.6,yes,free shipping,yes,yes,48,cash,monthly
415,29,male,backpack,accessories,88,wyoming,l,violet,winter,2.6,yes,store pickup,yes,yes,30,debit card,weekly
416,67,male,coat,outerwear,31,connecticut,m,lavender,winter,2.6,yes,express,yes,yes,40,bank transfer,monthly
417,36,male,belt,accessories,55,oregon,l,olive,spring,3.8,yes,free shipping,yes,yes,24,bank transfer,fortnightly
418,23,male,sandals,footwear,81,mississippi,l,beige,fall,4.5,yes,free shipping,yes,yes,48,debit card,quarterly
